CATEGORY, MOVE_1, MOVE_2, MOVE_3, MOVE_4, MOVE_5, MOVE_6, MOVE_7, MOVE_8, MOVE_9, STAT_1, STAT_2, STAT_3, STAT_4, STAT_5, STAT_6, STAT_7, STAT_8, STAT_9, TIME, ID 
squat, 32, 20, 61, 57, 28, 29, 8, 17, 11, 0, 0, 100, 100, 100, 100, 100, 100, 91, 2233180, 25 
squat, 43, 31, 9, 15, 3, 5, 8, 13, 8, 0, 0, 100, 100, 100, 100, 100, 87, 91, 2234261, 26 
squat, 23, 34, 84, 45, 12, 17, 8, 6, 4, 0, 0, 100, 100, 100, 100, 100, 89, 85, 2235344, 27 
squat, 36, 41, 88, 52, 14, 12, 18, 18, 9, 0, 0, 100, 100, 100, 100, 100, 92, 83, 2236428, 28 
squat, 28, 63, 100, 100, 24, 16, 11, 11, 14, 0, 0, 100, 100, 100, 100, 100, 85, 82, 2237475, 29 
squat, 34, 40, 99, 63, 15, 11, 15, 9, 10, 0, 0, 100, 100, 100, 100, 100, 93, 83, 2238565, 30 
squat, 33, 24, 53, 54, 20, 16, 6, 6, 5, 0, 0, 100, 100, 100, 100, 100, 100, 85, 2239657, 31 
squat, 33, 34, 96, 80, 20, 5, 25, 14, 5, 0, 0, 100, 100, 99, 100, 100, 97, 76, 2240750, 32 
squat, 28, 31, 100, 100, 33, 13, 20, 13, 6, 0, 0, 100, 100, 95, 93, 100, 93, 77, 2241845, 33 
squat, 35, 55, 100, 88, 39, 17, 23, 21, 11, 0, 0, 100, 100, 100, 94, 100, 93, 78, 2242940, 34 
squat, 31, 33, 90, 65, 18, 10, 7, 7, 3, 0, 0, 100, 100, 100, 100, 100, 83, 79, 2244038, 35 
squat, 29, 40, 100, 94, 21, 18, 13, 17, 18, 0, 0, 100, 100, 100, 100, 100, 88, 85, 2245132, 36 
squat, 33, 63, 100, 100, 15, 12, 11, 7, 7, 0, 0, 100, 100, 100, 100, 100, 88, 79, 2246228, 37 
squat, 27, 37, 62, 42, 20, 12, 31, 24, 14, 0, 0, 100, 100, 100, 100, 100, 94, 83, 2247273, 38 
squat, 23, 54, 100, 60, 13, 13, 28, 15, 16, 0, 0, 100, 100, 100, 100, 100, 95, 79, 2248295, 39 
squat, 31, 26, 69, 75, 21, 22, 23, 20, 10, 0, 0, 100, 100, 100, 100, 100, 94, 81, 2249302, 40 
squat, 25, 33, 60, 55, 23, 14, 19, 23, 10, 0, 0, 100, 100, 100, 100, 100, 97, 89, 2250407, 41 
squat, 27, 47, 100, 100, 18, 10, 18, 18, 16, 0, 0, 100, 100, 100, 100, 100, 100, 85, 2251513, 42 
squat, 35, 35, 100, 52, 21, 22, 21, 14, 9, 0, 0, 100, 100, 99, 100, 100, 100, 89, 2252614, 43 
squat, 44, 54, 100, 59, 15, 14, 29, 19, 15, 0, 0, 100, 100, 100, 100, 100, 100, 89, 2253705, 44 
squat, 25, 25, 95, 84, 26, 11, 10, 12, 3, 0, 0, 100, 100, 100, 100, 100, 100, 77, 2254725, 45 
squat, 28, 43, 100, 83, 23, 15, 10, 6, 17, 0, 0, 100, 100, 100, 91, 100, 100, 76, 2255842, 46 
squat, 25, 22, 27, 26, 16, 20, 36, 23, 14, 0, 0, 100, 100, 99, 84, 100, 95, 73, 2256865, 47 
squat, 26, 34, 78, 58, 21, 19, 16, 7, 12, 0, 0, 100, 100, 100, 81, 100, 91, 72, 2257980, 48 
squat, 33, 38, 86, 36, 4, 9, 14, 11, 9, 0, 0, 100, 100, 99, 93, 100, 100, 76, 2259098, 49 
squat, 34, 79, 100, 86, 41, 27, 18, 4, 25, 0, 0, 100, 100, 100, 100, 100, 97, 77, 2260138, 50 
squat, 30, 36, 73, 79, 39, 16, 14, 4, 6, 0, 0, 100, 100, 100, 100, 100, 96, 73, 2261264, 51 
squat, 38, 62, 100, 64, 19, 9, 21, 18, 6, 0, 0, 100, 100, 100, 100, 100, 100, 82, 2262297, 52 
squat, 25, 66, 100, 67, 20, 15, 24, 20, 13, 0, 0, 100, 100, 100, 100, 100, 95, 81, 2263428, 53 
squat, 30, 24, 88, 41, 24, 13, 15, 6, 20, 0, 0, 100, 100, 98, 100, 100, 97, 81, 2264465, 54 
squat, 39, 33, 36, 33, 13, 13, 10, 12, 5, 0, 0, 100, 100, 95, 100, 100, 94, 88, 2265504, 55 
squat, 34, 75, 100, 100, 30, 24, 18, 20, 9, 0, 0, 100, 100, 98, 100, 100, 92, 85, 2266637, 56 
squat, 30, 35, 67, 31, 16, 16, 28, 19, 10, 0, 0, 100, 100, 97, 100, 100, 100, 89, 2267679, 57 
squat, 28, 86, 100, 100, 15, 30, 30, 17, 17, 0, 0, 100, 100, 100, 100, 100, 100, 90, 2268721, 58 
squat, 26, 20, 37, 38, 36, 36, 27, 17, 9, 0, 0, 100, 100, 100, 100, 100, 98, 94, 2269724, 59 
squat, 22, 43, 69, 35, 16, 12, 8, 7, 9, 0, 0, 100, 100, 100, 100, 100, 100, 96, 2270783, 60 
