CATEGORY, MOVE_1, MOVE_2, MOVE_3, MOVE_4, MOVE_5, MOVE_6, MOVE_7, MOVE_8, MOVE_9, STAT_1, STAT_2, STAT_3, STAT_4, STAT_5, STAT_6, STAT_7, STAT_8, STAT_9, TIME, ID 
squat, 25, 26, 31, 22, 9, 10, 15, 8, 12, 0, 0, 100, 100, 100, 100, 100, 100, 97, 2530175, 22 
squat, 28, 31, 97, 55, 11, 14, 5, 15, 7, 0, 0, 100, 100, 92, 100, 100, 100, 94, 2531255, 23 
squat, 36, 50, 61, 34, 7, 14, 3, 11, 16, 0, 0, 100, 100, 80, 100, 100, 100, 93, 2532353, 24 
squat, 32, 40, 79, 52, 22, 18, 9, 11, 15, 0, 0, 100, 100, 76, 100, 100, 100, 94, 2533446, 25 
squat, 23, 39, 52, 59, 35, 6, 7, 12, 14, 0, 0, 100, 100, 88, 96, 100, 100, 100, 2534571, 26 
squat, 30, 66, 100, 46, 12, 15, 14, 8, 15, 0, 0, 100, 100, 88, 98, 100, 100, 100, 2535608, 27 
squat, 32, 30, 61, 49, 21, 12, 18, 24, 3, 0, 0, 100, 100, 92, 98, 100, 100, 100, 2536702, 28 
squat, 39, 48, 20, 15, 17, 13, 8, 3, 6, 0, 0, 100, 100, 96, 99, 100, 100, 100, 2537756, 29 
squat, 38, 38, 100, 85, 11, 8, 23, 19, 13, 0, 0, 100, 100, 91, 97, 100, 100, 100, 2538854, 30 
squat, 23, 26, 71, 53, 6, 4, 12, 5, 11, 0, 0, 100, 100, 96, 98, 100, 100, 100, 2539906, 31 
squat, 32, 42, 100, 100, 24, 26, 6, 6, 4, 0, 0, 100, 100, 100, 100, 100, 100, 100, 2541015, 32 
squat, 34, 30, 41, 34, 23, 21, 28, 26, 16, 0, 0, 100, 100, 100, 100, 100, 100, 100, 2542125, 33 
squat, 30, 62, 100, 100, 20, 23, 14, 16, 26, 0, 0, 100, 100, 100, 100, 100, 100, 100, 2543235, 34 
squat, 32, 49, 100, 80, 12, 10, 14, 6, 10, 0, 0, 100, 100, 100, 100, 100, 100, 100, 2544283, 35 
squat, 28, 57, 100, 97, 22, 24, 22, 5, 13, 0, 0, 100, 100, 85, 100, 100, 100, 100, 2545392, 36 
squat, 36, 44, 41, 35, 30, 15, 19, 19, 15, 0, 0, 100, 100, 98, 100, 100, 100, 100, 2546502, 37 
squat, 29, 28, 25, 38, 26, 11, 8, 9, 15, 0, 0, 100, 100, 83, 100, 100, 100, 100, 2547612, 38 
squat, 25, 23, 57, 51, 20, 11, 10, 19, 6, 0, 0, 100, 100, 95, 97, 100, 100, 100, 2548724, 39 
squat, 32, 54, 73, 34, 20, 9, 12, 9, 19, 0, 0, 100, 100, 96, 96, 100, 100, 100, 2549757, 40 
squat, 25, 46, 100, 51, 9, 13, 7, 17, 19, 0, 0, 100, 100, 87, 97, 100, 100, 100, 2550845, 41 
squat, 32, 60, 100, 100, 13, 16, 21, 18, 18, 0, 0, 100, 100, 86, 93, 100, 100, 100, 2551868, 42 
squat, 34, 23, 38, 19, 15, 3, 6, 12, 15, 0, 0, 100, 100, 71, 92, 100, 100, 100, 2552891, 43 
squat, 34, 57, 100, 100, 19, 15, 21, 15, 10, 0, 0, 100, 100, 76, 92, 100, 100, 100, 2554011, 44 
squat, 32, 31, 65, 44, 16, 16, 20, 28, 26, 0, 0, 100, 100, 76, 96, 100, 100, 100, 2555037, 45 
squat, 35, 26, 27, 25, 3, 9, 5, 13, 16, 0, 0, 100, 100, 92, 100, 100, 100, 100, 2556162, 46 
squat, 16, 60, 100, 100, 31, 16, 15, 10, 8, 0, 0, 100, 100, 100, 100, 100, 100, 100, 2557290, 47 
squat, 34, 30, 31, 19, 16, 19, 11, 13, 12, 0, 0, 100, 100, 100, 100, 100, 100, 100, 2558328, 48 
squat, 27, 36, 71, 27, 15, 10, 15, 25, 28, 0, 0, 100, 100, 100, 100, 100, 100, 100, 2559463, 49 
squat, 11, 20, 70, 60, 10, 11, 18, 11, 19, 0, 0, 100, 100, 100, 100, 100, 100, 100, 2560500, 50 
squat, 34, 27, 57, 29, 10, 13, 16, 21, 11, 0, 0, 100, 100, 100, 100, 100, 100, 100, 2561503, 51 
squat, 32, 27, 40, 38, 27, 18, 7, 15, 27, 0, 0, 100, 100, 93, 100, 100, 100, 100, 2562544, 52 
squat, 27, 36, 54, 42, 8, 8, 5, 10, 18, 0, 0, 100, 100, 90, 96, 100, 100, 100, 2563549, 53 
squat, 28, 94, 100, 100, 36, 11, 16, 16, 19, 0, 0, 100, 100, 96, 95, 100, 100, 100, 2564594, 54 
squat, 30, 30, 42, 31, 12, 10, 12, 17, 11, 0, 0, 100, 100, 94, 94, 100, 100, 100, 2565601, 55 
squat, 41, 55, 100, 76, 19, 7, 11, 9, 12, 0, 0, 100, 100, 97, 94, 100, 100, 100, 2566651, 56 
squat, 29, 25, 100, 70, 19, 17, 7, 6, 7, 0, 0, 100, 100, 90, 96, 100, 100, 100, 2567702, 57 
squat, 28, 25, 43, 27, 11, 13, 15, 16, 10, 0, 0, 100, 100, 87, 95, 100, 100, 94, 2568716, 58 
squat, 36, 48, 100, 100, 28, 12, 19, 20, 6, 0, 0, 100, 100, 93, 100, 100, 100, 100, 2569770, 59 
squat, 44, 32, 40, 30, 5, 5, 19, 20, 13, 0, 0, 100, 100, 92, 100, 100, 100, 100, 2570891, 60 
