CATEGORY, MOVE_1, MOVE_2, MOVE_3, MOVE_4, MOVE_5, MOVE_6, MOVE_7, MOVE_8, MOVE_9, STAT_1, STAT_2, STAT_3, STAT_4, STAT_5, STAT_6, STAT_7, STAT_8, STAT_9, TIME, ID 
run, 28, 20, 93, 73, 14, 6, 13, 26, 14, 0, 0, 100, 100, 100, 95, 78, 81, 48, 1103636, 27 
run, 32, 27, 100, 100, 43, 10, 8, 11, 8, 0, 0, 100, 100, 100, 85, 78, 98, 51, 1104647, 28 
run, 33, 39, 100, 99, 18, 29, 6, 8, 8, 0, 0, 100, 100, 100, 85, 81, 100, 58, 1105654, 29 
run, 33, 26, 100, 100, 48, 11, 3, 4, 22, 0, 0, 100, 100, 100, 86, 84, 100, 80, 1106752, 30 
run, 41, 49, 83, 47, 18, 9, 20, 28, 18, 0, 0, 100, 100, 100, 87, 85, 100, 95, 1107764, 31 
run, 23, 24, 57, 57, 21, 10, 2, 7, 10, 0, 0, 100, 100, 100, 93, 89, 100, 100, 1108778, 32 
run, 32, 22, 49, 27, 14, 24, 5, 5, 4, 0, 0, 100, 100, 100, 90, 89, 100, 100, 1109796, 33 
run, 27, 25, 74, 71, 20, 26, 17, 11, 13, 0, 0, 100, 100, 100, 96, 92, 100, 92, 1110813, 34 
run, 47, 52, 100, 70, 12, 9, 11, 14, 10, 0, 0, 100, 100, 100, 91, 93, 100, 74, 1111833, 35 
run, 31, 35, 76, 81, 48, 22, 8, 10, 10, 0, 0, 100, 100, 100, 90, 89, 88, 62, 1112856, 36 
run, 24, 30, 73, 60, 13, 12, 15, 18, 7, 0, 0, 100, 100, 100, 95, 97, 93, 61, 1113881, 37 
run, 32, 31, 67, 57, 14, 10, 8, 9, 6, 0, 0, 100, 100, 100, 90, 89, 92, 60, 1114907, 38 
run, 35, 60, 100, 100, 17, 8, 9, 8, 12, 0, 0, 100, 100, 100, 83, 82, 93, 64, 1115934, 39 
run, 50, 49, 86, 88, 29, 9, 10, 5, 12, 0, 0, 100, 100, 100, 78, 80, 99, 77, 1117003, 40 
run, 35, 29, 50, 68, 23, 6, 10, 4, 8, 0, 0, 100, 100, 100, 81, 73, 91, 77, 1118034, 41 
run, 36, 14, 79, 65, 38, 15, 5, 10, 13, 0, 0, 100, 100, 100, 83, 79, 98, 87, 1119069, 42 
run, 28, 38, 57, 59, 22, 5, 9, 13, 5, 0, 0, 100, 100, 100, 89, 79, 98, 93, 1120101, 43 
run, 38, 35, 89, 51, 9, 9, 16, 10, 7, 0, 0, 100, 100, 100, 94, 82, 100, 94, 1121138, 44 
run, 37, 43, 100, 92, 40, 18, 13, 20, 16, 0, 0, 100, 100, 100, 96, 83, 100, 100, 1122252, 45 
run, 32, 28, 26, 22, 14, 17, 27, 12, 6, 0, 0, 100, 100, 100, 98, 90, 100, 100, 1123288, 46 
run, 31, 38, 100, 43, 41, 28, 15, 7, 12, 0, 0, 100, 100, 100, 98, 92, 100, 100, 1124325, 47 
run, 29, 41, 100, 100, 20, 14, 10, 20, 12, 0, 0, 100, 100, 100, 100, 100, 100, 92, 1125410, 48 
run, 30, 31, 61, 29, 31, 23, 22, 29, 21, 0, 0, 100, 100, 100, 97, 98, 100, 88, 1126458, 49 
run, 27, 42, 100, 72, 8, 8, 11, 7, 7, 0, 0, 100, 100, 100, 99, 86, 100, 89, 1127507, 50 
run, 39, 55, 100, 77, 39, 28, 7, 4, 10, 0, 0, 100, 100, 100, 98, 89, 100, 100, 1128598, 51 
run, 30, 44, 100, 100, 25, 20, 14, 15, 24, 0, 0, 100, 100, 100, 90, 92, 100, 100, 1129650, 52 
run, 33, 38, 100, 94, 40, 17, 25, 23, 11, 0, 0, 100, 100, 100, 94, 92, 100, 100, 1130746, 53 
run, 42, 44, 81, 76, 23, 30, 10, 9, 7, 0, 0, 100, 100, 100, 91, 90, 100, 100, 1131801, 54 
run, 39, 41, 80, 47, 2, 3, 12, 9, 4, 0, 0, 100, 100, 100, 89, 86, 99, 95, 1132897, 55 
run, 40, 42, 100, 86, 28, 11, 12, 12, 5, 0, 0, 100, 100, 100, 79, 71, 83, 77, 1133991, 56 
run, 34, 23, 100, 100, 46, 17, 8, 8, 2, 0, 0, 100, 100, 100, 74, 75, 95, 87, 1135047, 57 
run, 32, 42, 100, 71, 20, 30, 28, 23, 2, 0, 0, 100, 100, 100, 84, 86, 100, 87, 1136139, 58 
run, 31, 29, 77, 70, 35, 24, 17, 19, 16, 0, 0, 100, 100, 100, 86, 89, 100, 99, 1137232, 59 
run, 31, 37, 100, 100, 47, 28, 21, 25, 9, 0, 0, 100, 100, 100, 94, 93, 100, 100, 1138308, 60 
